dummy 3p0_ctau10p0 3.0 10.0 vate_B_mass3p0_ctau10p0/BuToHNLToLPi_2023Jul05/230705_112336/0000 5.82840E+04 2.92320E+04 6.12800E+03 9.36440E+04 0.00731 0.00329 0.000863 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p0_ctau10p0/HNLFlat_0.root
dummy 3p4_ctau10p0 3.4 10.0 vate_B_mass3p4_ctau10p0/BuToHNLToLPi_2023Jul11/230711_125850/0000 6.18890E+04 3.44180E+04 7.08600E+03 1.03393E+05 0.0112 0.00575 0.00133 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p4_ctau10p0/HNLFlat_0.root
dummy 1p98_ctau10p0 1.98 10.0 vate_B_mass1p98_ctau10p0_aa/BuToHNLToLPi_2023Jul24/230724_164803/0000 4.19780E+04 4.26070E+04 8.84200E+03 9.34270E+04 0.00233 0.0022 0.000591 0.00392 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p98_ctau10p0/HNLFlat_0.root
dummy 3p55_ctau1p0 3.55 1.0 vate_B_mass3p55_ctau1p0_ab/BuToHNLToLPi_2023Jul14/230714_100328/0000 8.25940E+04 4.82330E+04 9.52000E+03 1.40347E+05 0.0109 0.00578 0.00137 0.0124 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p55_ctau1p0/HNLFlat_0.root
dummy 2p2_ctau10p0 2.2 10.0 vate_B_mass2p2_ctau10p0_ab/BuToHNLToLPi_2023Jul01/230701_124038/0000 4.29970E+04 4.32570E+04 8.86700E+03 9.51210E+04 0.00234 0.00215 0.000579 0.00405 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p2_ctau10p0/HNLFlat_0.root
dummy 2p4_ctau10p0 2.4 10.0 vate_B_mass2p4_ctau10p0_ab/BuToHNLToLPi_2023Jul02/230702_093242/0000 3.78760E+04 3.60030E+04 7.62700E+03 8.15060E+04 0.00259 0.00225 0.000519 0.00421 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p4_ctau10p0/HNLFlat_0.root
dummy 4p5_ctau0p1 4.5 0.1 vate_B_mass4p5_ctau0p1_ab/BuToHNLToLPi_2023Jul12/230712_070559/0000 1.58162E+05 1.03832E+05 1.57730E+04 2.77767E+05 0.0104 0.00616 0.00101 0.0126 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_4p5_ctau0p1/HNLFlat_0.root
dummy 1p89_ctau10p0 1.89 10.0 vate_B_mass1p89_ctau10p0_aa/BuToHNLToLPi_2023Jul24/230724_142801/0000 3.39650E+04 3.51900E+04 7.34800E+03 7.65030E+04 0.00234 0.00224 0.000551 0.0039 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p89_ctau10p0/HNLFlat_0.root
dummy 3p0_ctau1p0 3.0 1.0 vate_B_mass3p0_ctau1p0_aa/BuToHNLToLPi_2023Jul05/230705_112134/0000 6.24920E+04 3.18380E+04 6.58200E+03 1.00912E+05 0.00727 0.0033 0.000882 0.00856 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p0_ctau1p0/HNLFlat_0.root
dummy 1p26_ctau10p0 1.26 10.0 vate_B_mass1p26_ctau10p0_aa/BuToHNLToLPi_2023Jul14/230714_154917/0000 3.67960E+04 3.88230E+04 8.18200E+03 8.38010E+04 0.00259 0.00265 0.000667 0.00428 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p26_ctau10p0/HNLFlat_0.root
dummy 1p08_ctau10p0 1.08 10.0 vate_B_mass1p08_ctau10p0_ac/BuToHNLToLPi_2023Jul31/230731_155604/0000 4.85870E+04 5.14660E+04 1.07140E+04 1.10767E+05 0.00264 0.00273 0.000687 0.00442 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p08_ctau10p0/HNLFlat_0.root
dummy 1p04_ctau10p0 1.04 10.0 vate_B_mass1p04_ctau10p0_ab/BuToHNLToLPi_2023Jul31/230731_142733/0000 4.49550E+04 4.71780E+04 9.99600E+03 1.02129E+05 0.00274 0.00277 0.000678 0.00448 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p04_ctau10p0/HNLFlat_0.root
dummy 3p15_ctau10p0 3.15 10.0 vate_B_mass3p15_ctau10p0_ab/BuToHNLToLPi_2023Jul06/230706_090813/0000 5.55800E+04 2.80840E+04 5.71100E+03 8.93750E+04 0.0103 0.00441 0.00113 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p15_ctau10p0/HNLFlat_0.root
dummy 2p85_ctau10p0 2.85 10.0 vate_B_mass2p85_ctau10p0_aa/BuToHNLToLPi_2023Jul04/230704_125432/0000 5.32630E+04 3.35800E+04 7.05100E+03 9.38940E+04 0.00478 0.00259 0.000591 0.00639 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p85_ctau10p0/HNLFlat_0.root
dummy 3p6_ctau10p0 3.6 10.0 vate_B_mass3p6_ctau10p0_aa/BuToHNLToLPi_2023Jul14/230714_110000/0000 6.67960E+04 3.95950E+04 7.83000E+03 1.14221E+05 0.0109 0.0058 0.00136 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p6_ctau10p0/HNLFlat_0.root
dummy 2p1_ctau10p0 2.1 10.0 vate_B_mass2p1_ctau10p0_aa/BuToHNLToLPi_2023Jul25/230725_075810/0000 4.66790E+04 4.71650E+04 9.79100E+03 1.03635E+05 0.00238 0.00217 0.000537 0.00403 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p1_ctau10p0/HNLFlat_0.root
dummy 2p3_ctau10p0 2.3 10.0 vate_B_mass2p3_ctau10p0_ab/BuToHNLToLPi_2023Jul01/230701_134053/0000 4.87970E+04 4.75310E+04 9.84400E+03 1.06172E+05 0.00247 0.00214 0.000576 0.00409 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p3_ctau10p0/HNLFlat_0.root
dummy 2p75_ctau10p0 2.75 10.0 vate_B_mass2p75_ctau10p0_aa/BuToHNLToLPi_2023Jul04/230704_101953/0000 4.93650E+04 3.64580E+04 7.56000E+03 9.33830E+04 0.00388 0.00244 0.000675 0.00543 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p75_ctau10p0/HNLFlat_0.root
dummy 1p95_ctau10p0 1.95 10.0 vate_B_mass1p95_ctau10p0_ab/BuToHNLToLPi_2023Jul24/230724_154002/0000 4.33620E+04 4.41050E+04 9.03700E+03 9.65040E+04 0.00232 0.00223 0.000569 0.00388 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p95_ctau10p0/HNLFlat_0.root
dummy 1p06_ctau10p0 1.06 10.0 vate_B_mass1p06_ctau10p0_ab/BuToHNLToLPi_2023Jul31/230731_152605/0000 4.48200E+04 4.63540E+04 9.82700E+03 1.01001E+05 0.00273 0.00273 0.000683 0.00449 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p06_ctau10p0/HNLFlat_0.root
dummy 2p25_ctau10p0 2.25 10.0 vate_B_mass2p25_ctau10p0_ab/BuToHNLToLPi_2023Jul01/230701_124352/0000 3.75920E+04 3.67100E+04 7.71700E+03 8.20190E+04 0.0024 0.0022 0.000568 0.00412 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p25_ctau10p0/HNLFlat_0.root
dummy 2p95_ctau10p0 2.95 10.0 vate_B_mass2p95_ctau10p0_aa/BuToHNLToLPi_2023Jul04/230704_144022/0000 5.34580E+04 2.86600E+04 6.05400E+03 8.81720E+04 0.00646 0.00294 0.000862 0.00762 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p95_ctau10p0/HNLFlat_0.root
dummy 1p34_ctau10p0 1.34 10.0 vate_B_mass1p34_ctau10p0_aa/BuToHNLToLPi_2023Jul30/230730_135839/0000 4.35960E+04 4.54890E+04 9.46200E+03 9.85470E+04 0.00259 0.00253 0.000669 0.00431 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p34_ctau10p0/HNLFlat_0.root
dummy 1p92_ctau10p0 1.92 10.0 vate_B_mass1p92_ctau10p0_aa/BuToHNLToLPi_2023Jul24/230724_150001/0000 7.09060E+04 7.20190E+04 1.55320E+04 1.58457E+05 0.00231 0.00224 0.000598 0.00386 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p92_ctau10p0/HNLFlat_0.root
dummy 3p55_ctau10p0 3.55 10.0 vate_B_mass3p55_ctau10p0_aa/BuToHNLToLPi_2023Jul14/230714_100530/0000 5.27340E+04 3.06770E+04 6.17300E+03 8.95840E+04 0.011 0.00577 0.00141 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p55_ctau10p0/HNLFlat_0.root
dummy 2p65_ctau10p0 2.65 10.0 vate_B_mass2p65_ctau10p0_aa/BuToHNLToLPi_2023Jul04/230704_090132/0000 5.31260E+04 4.36030E+04 9.08600E+03 1.05815E+05 0.00331 0.00242 0.000594 0.00499 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p65_ctau10p0/HNLFlat_0.root
dummy 1p83_ctau10p0 1.83 10.0 vate_B_mass1p83_ctau10p0_aa/BuToHNLToLPi_2023Jul16/230716_095145/0000 4.18010E+04 4.25510E+04 9.03400E+03 9.33860E+04 0.00231 0.00227 0.000593 0.00395 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p83_ctau10p0/HNLFlat_0.root
dummy 3p65_ctau10p0 3.65 10.0 vate_B_mass3p65_ctau10p0/BuToHNLToLPi_2023Jul14/230714_134326/0000 5.63350E+04 3.36800E+04 6.61000E+03 9.66250E+04 0.0109 0.00576 0.00143 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p65_ctau10p0/HNLFlat_0.root
dummy 3p1_ctau10p0 3.1 10.0 vate_B_mass3p1_ctau10p0_aa/BuToHNLToLPi_2023Jul05/230705_142617/0000 5.54130E+04 2.71510E+04 5.59700E+03 8.81610E+04 0.00956 0.00401 0.0011 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p1_ctau10p0/HNLFlat_0.root
dummy 1p5_ctau10p0 1.5 10.0 vate_B_mass1p5_ctau10p0_aa/BuToHNLToLPi_2023Jul15/230715_070755/0000 5.16790E+04 5.36020E+04 1.12730E+04 1.16554E+05 0.00251 0.00242 0.000632 0.00415 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p5_ctau10p0/HNLFlat_0.root
dummy 3p65_ctau1p0 3.65 1.0 vate_B_mass3p65_ctau1p0/BuToHNLToLPi_2023Jul14/230714_134238/0000 5.70180E+04 3.43390E+04 6.80100E+03 9.81580E+04 0.0109 0.00573 0.00144 0.0123 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p65_ctau1p0/HNLFlat_0.root
dummy 3p45_ctau10p0 3.45 10.0 vate_B_mass3p45_ctau10p0_aa/BuToHNLToLPi_2023Jul14/230714_084737/0000 8.44610E+04 4.75450E+04 9.55200E+03 1.41558E+05 0.0111 0.00564 0.00161 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p45_ctau10p0/HNLFlat_0.root
dummy 2p55_ctau10p0 2.55 10.0 vate_B_mass2p55_ctau10p0_aa/BuToHNLToLPi_2023Jul02/230702_112754/0000 4.48490E+04 3.98420E+04 8.14600E+03 9.28370E+04 0.00296 0.00236 0.000722 0.0046 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p55_ctau10p0/HNLFlat_0.root
dummy 1p4_ctau10p0 1.4 10.0 vate_B_mass1p4_ctau10p0_aa/BuToHNLToLPi_2023Jul15/230715_141801/0000 5.18190E+04 5.38840E+04 1.12190E+04 1.16922E+05 0.00261 0.00247 0.000661 0.00421 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p4_ctau10p0/HNLFlat_0.root
dummy 2p9_ctau10p0 2.9 10.0 vate_B_mass2p9_ctau10p0_aa/BuToHNLToLPi_2023Jul04/230704_140818/0000 1.99426E+05 1.16556E+05 2.42480E+04 3.40230E+05 0.00554 0.00273 0.000726 0.00676 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p9_ctau10p0/HNLFlat_0.root
dummy 1p56_ctau10p0 1.56 10.0 vate_B_mass1p56_ctau10p0_aa/BuToHNLToLPi_2023Jul27/230727_080425/0000 5.00600E+04 5.19320E+04 1.07110E+04 1.12703E+05 0.00256 0.00238 0.00063 0.0041 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p56_ctau10p0/HNLFlat_0.root
dummy 3p4_ctau1p0 3.4 1.0 vate_B_mass3p4_ctau1p0/BuToHNLToLPi_2023Jul11/230711_125755/0000 5.19900E+04 2.89380E+04 5.71800E+03 8.66460E+04 0.0112 0.00575 0.00128 0.0123 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p4_ctau1p0/HNLFlat_0.root
dummy 3p45_ctau1p0 3.45 1.0 vate_B_mass3p45_ctau1p0/BuToHNLToLPi_2023Jul14/230714_084822/0000 3.84220E+04 2.14800E+04 4.32300E+03 6.42250E+04 0.011 0.00559 0.00141 0.0124 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p45_ctau1p0/HNLFlat_0.root
dummy 1p3_ctau10p0 1.3 10.0 vate_B_mass1p3_ctau10p0_aa/BuToHNLToLPi_2023Jul15/230715_104922/0000 5.16850E+04 5.38660E+04 1.12810E+04 1.16832E+05 0.00256 0.00255 0.000668 0.00425 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p3_ctau10p0/HNLFlat_0.root
dummy 2p8_ctau10p0 2.8 10.0 vate_B_mass2p8_ctau10p0_aa/BuToHNLToLPi_2023Jul04/230704_121755/0000 5.88210E+04 4.04450E+04 8.28200E+03 1.07548E+05 0.00418 0.00251 0.000703 0.00595 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p8_ctau10p0/HNLFlat_0.root
dummy 2p45_ctau10p0 2.45 10.0 vate_B_mass2p45_ctau10p0_aa/BuToHNLToLPi_2023Jul02/230702_094032/0000 4.70470E+04 4.43820E+04 9.10400E+03 1.00533E+05 0.00267 0.00226 0.00053 0.0042 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p45_ctau10p0/HNLFlat_0.root
dummy 3p35_ctau1p0 3.35 1.0 vate_B_mass3p35_ctau1p0/BuToHNLToLPi_2023Jul11/230711_092903/0000 2.01520E+05 1.09787E+05 2.23680E+04 3.33675E+05 0.0112 0.00551 0.0014 0.0127 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p35_ctau1p0/HNLFlat_0.root
dummy 1p71_ctau10p0 1.71 10.0 vate_B_mass1p71_ctau10p0_aa/BuToHNLToLPi_2023Jul16/230716_080540/0000 3.30860E+04 3.42630E+04 7.05000E+03 7.43990E+04 0.00242 0.00238 0.000674 0.00406 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p71_ctau10p0/HNLFlat_0.root
dummy 3p25_ctau1p0 3.25 1.0 vate_B_mass3p25_ctau1p0/BuToHNLToLPi_2023Jul10/230710_164959/0000 4.65530E+04 2.44910E+04 4.96000E+03 7.60040E+04 0.011 0.0054 0.00135 0.0125 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p25_ctau1p0/HNLFlat_0.root
dummy 1p2_ctau10p0 1.2 10.0 vate_B_mass1p2_ctau10p0_aa/BuToHNLToLPi_2023Jul14/230714_155239/0000 5.10000E+04 5.30200E+04 1.12640E+04 1.15284E+05 0.00262 0.0027 0.000695 0.00428 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p2_ctau10p0/HNLFlat_0.root
dummy 2p7_ctau10p0 2.7 10.0 vate_B_mass2p7_ctau10p0_aa/BuToHNLToLPi_2023Jul04/230704_090338/0000 5.91460E+04 4.61550E+04 9.60500E+03 1.14906E+05 0.00356 0.00248 0.000709 0.00519 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p7_ctau10p0/HNLFlat_0.root
dummy 3p35_ctau10p0 3.35 10.0 vate_B_mass3p35_ctau10p0/BuToHNLToLPi_2023Jul11/230711_092829/0000 6.20270E+04 3.41170E+04 6.87500E+03 1.03019E+05 0.011 0.00549 0.00154 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p35_ctau10p0/HNLFlat_0.root
dummy 1p62_ctau10p0 1.62 10.0 vate_B_mass1p62_ctau10p0_aa/BuToHNLToLPi_2023Jul16/230716_075253/0000 3.98070E+04 4.16700E+04 8.61200E+03 9.00890E+04 0.00244 0.00233 0.000631 0.00415 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p62_ctau10p0/HNLFlat_0.root
dummy 3p15_ctau1p0 3.15 1.0 vate_B_mass3p15_ctau1p0/BuToHNLToLPi_2023Jul06/230706_090649/0000 2.41045E+05 1.20387E+05 2.46180E+04 3.86050E+05 0.0105 0.00441 0.00111 0.0112 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p15_ctau1p0/HNLFlat_0.root
dummy 3p6_ctau1p0 3.6 1.0 vate_B_mass3p6_ctau1p0/BuToHNLToLPi_2023Jul14/230714_110117/0000 1.79780E+05 1.06669E+05 2.11130E+04 3.07562E+05 0.0109 0.00569 0.00159 0.0126 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p6_ctau1p0/HNLFlat_0.root
dummy 4p0_ctau0p1 4.0 0.1 vate_B_mass4p0_ctau0p1_aa/BuToHNLToLPi_2023Jul07/230707_044407/0000 1.51759E+05 1.01529E+05 1.92530E+04 2.72541E+05 0.0106 0.00632 0.00141 0.013 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_4p0_ctau0p1/HNLFlat_0.root
dummy 3p25_ctau10p0 3.25 10.0 vate_B_mass3p25_ctau10p0_aa/BuToHNLToLPi_2023Jul10/230710_164841/0000 6.99170E+04 3.72620E+04 7.65600E+03 1.14835E+05 0.0111 0.00542 0.00136 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p25_ctau10p0/HNLFlat_0.root
dummy 2p35_ctau10p0 2.35 10.0 vate_B_mass2p35_ctau10p0_aa/BuToHNLToLPi_2023Jul01/230701_134233/0000 3.74920E+04 3.59310E+04 7.43300E+03 8.08560E+04 0.00255 0.0022 0.000644 0.00423 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p35_ctau10p0/HNLFlat_0.root
dummy 2p6_ctau10p0 2.6 10.0 vate_B_mass2p6_ctau10p0_aa/BuToHNLToLPi_2023Jul04/230704_072614/0000 5.42310E+04 4.69470E+04 9.77200E+03 1.10950E+05 0.00308 0.00236 0.000553 0.00483 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p6_ctau10p0/HNLFlat_0.root
dummy 3p05_ctau1p0 3.05 1.0 vate_B_mass3p05_ctau1p0/BuToHNLToLPi_2023Jul05/230705_131824/0000 6.11130E+04 2.99660E+04 6.21300E+03 9.72920E+04 0.00847 0.00359 0.000882 0.00948 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p05_ctau1p0/HNLFlat_0.root
dummy 4p1_ctau0p1 4.1 0.1 vate_B_mass4p1_ctau0p1_aa/BuToHNLToLPi_2023Jul25/230725_080633/0000 2.46236E+05 1.68226E+05 3.13380E+04 4.45800E+05 0.0108 0.00649 0.00145 0.0131 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_4p1_ctau0p1/HNLFlat_0.root
dummy 3p7_ctau10p0 3.7 10.0 vate_B_mass3p7_ctau10p0/BuToHNLToLPi_2023Jul14/230714_134810/0000 5.06860E+04 3.10600E+04 6.37700E+03 8.81230E+04 0.0107 0.00594 0.00144 -1 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_3p7_ctau10p0/HNLFlat_0.root
dummy 4p2_ctau0p1 4.2 0.1 vate_B_mass4p2_ctau0p1_aa/BuToHNLToLPi_2023Jul26/230725_233421/0000 2.32314E+05 1.61617E+05 2.95160E+04 4.23447E+05 0.0109 0.00647 0.00155 0.0133 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_4p2_ctau0p1/HNLFlat_0.root
dummy 1p44_ctau10p0 1.44 10.0 vate_B_mass1p44_ctau10p0_aa/BuToHNLToLPi_2023Jul30/230730_141651/0000 3.61740E+04 3.81500E+04 7.88400E+03 8.22080E+04 0.00249 0.00246 0.000654 0.00415 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_1p44_ctau10p0/HNLFlat_0.root
dummy 2p5_ctau10p0 2.5 10.0 vate_B_mass2p5_ctau10p0_aa/BuToHNLToLPi_2023Jul02/230702_102618/0000 5.14590E+04 4.70030E+04 9.66100E+03 1.08123E+05 0.00276 0.00222 0.000567 0.00436 0.02 1 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_flav_2p5_ctau10p0/HNLFlat_0.root
